id,name,address,distance,phone,phone_e164,email,is_mobile,status
c705,Al Madina,"38, Market Street, High Peak, SK23 7LP",30.6 mi,+44 1663 735199,+44 1663 735199,,False,new
c706,Mayflower,"69, Ffordd Pennant, Holywell, CH8 9NX",30.6 mi,+44 1745 561558,+44 1745 561558,,False,new
c707,Cheeky Chicken & Pizza,"11, Whitford Street, Holywell, CH8 7NJ",30.7 mi,+44 1352 711177,+44 1352 711177,,False,new
c708,Maggies Kitchen,"4, Pen y Ball Street, Holywell, CH8 7LW",30.7 mi,+44 1352 710315,+44 1352 710315,,False,new
c709,Holywell Kebab & Burger House,"5-7, Cross Street, Holywell, CH8 7LP",30.7 mi,+44 1352 713005,+44 1352 713005,,False,new
c710,Tak Bo,"1, Halkyn Street, Holywell, CH8 7TX",30.7 mi,+44 1352 712209;+44 1352 712810,+44 1352 712209;+44 1352 712810,,False,new
c711,Cafe Dilshad,"1, Whitford Street, Holywell, CH8 7NJ",30.7 mi,+44 1352 712022,+44 1352 712022,,False,new
c712,Great Wall,"Whitford Street, Holywell, CH8 7NL",30.7 mi,+44 1352 710815,+44 1352 710815,,False,new
c713,Happy Garden,"6, West Heath Shopping Centre, Congleton, CW12 4NB",30.9 mi,+44 1260 279492,+44 1260 279492,,False,new
c714,Zante Palm,"Congleton, CW12 4NB",30.9 mi,+44 7932 314891,+447932314891,,True,new
c715,The Unicorn,"Congleton, CW12 4NB",30.9 mi,+44 1260 280188,+44 1260 280188,,False,new
c716,Goodies,"Underwood Lane, Crewe, CW1 3SG",30.9 mi,+44 1270 500020,+44 1270 500020,,False,new
c717,Phil's Famous Chippy,"2, Hillfields, Congleton, CW12 1JE",31.3 mi,+44 7544 087067,+447544087067,,True,new
c718,Jo Jo's Kitchen,"93, Antrobus Street, Congleton, CW12 1HE",31.4 mi,+44 1260 591243,+44 1260 591243,,False,new
c719,Beijing City,"72, Mill Street, Congleton, CW12 1AG",31.4 mi,+44 1260 281882,+44 1260 281882,,False,new
c720,La Divina Pizzaria,,31.4 mi,+441270 747235,+441270 747235,,False,new
c721,The Bulls Head,"4, Mill Street, CW12 1AB",31.5 mi,+44 1260 271638,+44 1260 271638,,False,new
c722,Bear Grills Cafe,"Market Street, CW12 1BP",31.5 mi,+44 1260 400160,+44 1260 400160,,False,new
c723,Simply Wicked,"43, Albert Road, Barnoldswick, BB18 5AA",31.5 mi,+44 1282 854542,+44 1282 854542,,False,new
c724,Beartown Tap,"18, Willow Street, CW12 1RL",31.6 mi,+44 1260 270775,+44 1260 270775,,False,new
c725,Green Island Chippy,"10, Willow Street, CW12 1RL",31.6 mi,+44 1260 273204,+44 1260 273204,,False,new
c726,No 43 The Sandwich Shop,"43, Brook Street, CW12 1RD",31.6 mi,+44 1260 280222,+44 1260 280222,,False,new
c727,The Prince of Wales,"4-6, Lawton Street, CW12 1RP",31.6 mi,+44 1260 280714,+44 1260 280714,,False,new
c728,Ye Olde White Lion,"22, High Street, Congleton, CW12 1BD",31.6 mi,+44 1260 272702,+44 1260 272702,,False,new
c729,La Brisa,Town Hall Street,31.6 mi,+44 1422 832271,+44 1422 832271,,False,new
c730,Congleton Oatcakes,"28A, Lawton Street, Congleton, CW12 1RS",31.7 mi,+44 1260 298040,+44 1260 298040,,False,new
c731,Golden Cookery,"46A, Spragg Street, CW12 1QR",31.7 mi,+44 1260 276171,+44 1260 276171,,False,new
c732,Swan Lake,,31.7 mi,+44 1270 252238,+44 1270 252238,,False,new
c733,George's Kitchen Co,,31.7 mi,+44 7525 207295,+447525207295,,True,new
c734,Ronaldo's,,31.7 mi,+44 1422 834145,+44 1422 834145,,False,new
c735,Rumbletums,Regent Parade,31.7 mi,+44 1422 835656,+44 1422 835656,,False,new
c736,Bridge Balti,,31.8 mi,+44 1422 839617,+44 1422 839617,,False,new
c737,Bamboo Tree,,31.8 mi,+44 1422 836509,+44 1422 836509,,False,new
c738,The Chippy of Chinley,"34, Lower Lane, High Peak, SK23 6BD",31.8 mi,+44 1663 750255,+44 1663 750255,,False,new
c739,Benny's Fish and Chips,"Readesdale Avenue, Crewe, CW2 8UR",32.2 mi,+44 1270 669446,+44 1270 669446,,False,new
c740,Station Hotel Earby,"125, Colne Road, Barnoldswick, BB18 6XL",32.2 mi,+441282842274,+441282842274,,False,new
c741,The Wonky Pear,"1A, Cross Lane, CW12 3JU",32.4 mi,+44 1260 278555,+44 1260 278555,,False,new
c742,Hightown Fish & Chips,"14, Biddulph Road, CW12 3JR",32.4 mi,+44 1260 276452,+44 1260 276452,,False,new
c743,The Wainhouse Tavern,"76, Upper Washer Lane, Halifax, HX2 7DR",32.7 mi,+44 1422 339998,+44 1422 339998,,False,new
c744,Mario's,"6A, James Street, Huddersfield, HD7 4DS",32.8 mi,+44 1484 640630,+44 1484 640630,,False,new
c745,The Golden Lion,"Chester Road, LL12 0HN",32.8 mi,+44 1244 555300,+44 1244 555300,,False,new
c746,Piece Meal Cafe,"7B, Beam Street, Nantwich, CW5 5LR",33.2 mi,+441270624997,+441270624997,,False,new
c747,Social by Distinct Coffee,"371, Skircoat Green Road, Halifax, HX3 0RP",33.4 mi,+44 1422 763256,+44 1422 763256,,False,new
c748,Cibo@stdavidswalk,,33.5 mi,+44 1352754612,+44 1352754612,,False,new
c749,Unit 7 Grill,"Bromfield Lane, Mold",33.5 mi,+44 7594 443601,+447594443601,,True,new
c750,Mold Alehouse,"2, Earl Chambers, Earl Road, Mold, CH7 1AL",33.5 mi,+441352218188,+441352218188,,False,new
c751,Cleopatra's II,,33.8 mi,+44 1978 542173,+44 1978 542173,,False,new
c752,Crown Coffee House & Patisserie,"4, Waterhouse Street, Halifax, HX1 1UQ",33.9 mi,+44 1422 364224,+44 1422 364224,,False,new
c753,Brown's Cafe,"29, Southgate, Halifax",33.9 mi,+44 1422 341798,+44 1422 341798,,False,new
c754,Evergreens,"15-16, Lentworth Drive, Lancaster, LA1 4RQ",34.0 mi,+44 1524 64163,+44 1524 64163,,False,new
c755,La Cachette,"31, Huddersfield Road, Elland, HX5 9AH",34.1 mi,+44 1422 378833,+44 1422 378833,,False,new
c756,The Royal Oak,,34.3 mi,+44 1484 514669,+44 1484 514669,,False,new
c757,Medina Bismillah,"199, Church Street, Huddersfield, HD1 4UL",34.3 mi,+44 1484 542972,+44 1484 542972,,False,new
c758,Welcome House,"3, Lowergate, Huddersfield, HD3 4ET",34.3 mi,+44 1484 530702,+44 1484 530702,,False,new
c759,Mr Wang,"59, Scotforth Road, Lancaster, LA1 4SA",34.3 mi,+44 1524 846484,+44 1524 846484,,False,new
c760,Scrumptious,"57, Scotforth Road, Lancaster, LA1 4SA",34.3 mi,+44 1524 874580,+44 1524 874580,,False,new
c761,Pizza Hut,"Charlestown Road, Halifax, HX3 6AB",34.3 mi,+44 1422 323111,+44 1422 323111,,False,new
c762,The Middleton Pub,"Carr Lane, Morecambe, LA3 3LH",34.3 mi,+441524874920,+441524874920,,False,new
c763,Eastern Star,"141-145, Church Street, Huddersfield, HD1 4UJ",34.4 mi,+44 1484 350567,+44 1484 350567,,False,new
c764,Staffordshire Knot,"Marshfield Lane, Gillow Heath, ST8 6RG",34.5 mi,+44 1782 523539,+44 1782 523539,,False,new
c765,Raj of India,"5-7, Huddersfield Road, Holmfirth, HD9 2JR",34.6 mi,+44 1484 687900,+44 1484 687900,,False,new
c766,Reed Street Fisheries,,34.6 mi,+44 1484 310544,+44 1484 310544,,False,new
c767,Indiano Balti,"49, Market Street, Huddersfield, HD1 4SH",34.7 mi,+44 1484 428123,+44 1484 428123,,False,new
c768,Kizmet Spice,,34.7 mi,+44 1484 530889,+44 1484 530889,,False,new
c769,Taste Buds,"39, Market Street, Huddersfield, HD1 4SH",34.7 mi,+44 1484 451572,+44 1484 451572,,False,new
c770,Hollowgate Fisheries,"1, Hollowgate, Holmfirth, HD9 2DG",34.7 mi,+44 1484 686842,+44 1484 686842,,False,new
c771,Atlantis Pizza,"2, Hollowgate, Holmfirth, HD9 2DG",34.7 mi,+44 1484 688888,+44 1484 688888,,False,new
c772,Holmfirth Spice,"Huddersfield Road, Holmfirth, HD9 3AZ",34.7 mi,+44 1484 686896,+44 1484 686896,,False,new
c773,Froyo Emporium,"194-196, High Street, Prestatyn, LL19 9BW",34.9 mi,+44 1745 859498,+44 1745 859498,,False,new
c774,The Lockwood,"1, Woodhead Road, Huddersfield, HD4 6ER",34.9 mi,+44 1484 614781,+44 1484 614781,,False,new
c775,Bridge Kitchen,"3, Huddersfield Road, Holmfirth, HD9 6PE",34.9 mi,+44 1484 888277,+44 1484 888277,,False,new
c776,Medina Bismillah,"71, Dunford Road, Holmfirth, HD9 2DT",35.0 mi,+44 1484 685968,+44 1484 685968,,False,new
c777,Eastern Delight,"170, Manchester Road, Huddersfield, HD1 3JA",35.0 mi,+44 1484 430858,+44 1484 430858,,False,new
c778,Teddy Bears and Teapots,"Station House, Bridge Road, Prestatyn, LL19 7ER",35.0 mi,+44 1745 888173,+44 1745 888173,,False,new
c779,Wok Fish Bar,"4, Bastion Road, Prestatyn, LL19 7ES",35.0 mi,+44 1745 888448,+44 1745 888448,,False,new
c780,Edenshine,,35.1 mi,+44 1352 720797,+44 1352 720797,,False,new
c781,Jim & Christine's Cafe,"1, Albert Street, Huddersfield, HD1 3PJ",35.2 mi,+44 1484 427909,+44 1484 427909,,False,new
c782,Fisherman's Catch,"111, Congleton Road, ST7 1LY",35.2 mi,+441782782794,+441782782794,,False,new
c783,Newsome Fisheries,"195, Newsome Road South, Huddersfield, HD4 6JH",35.3 mi,+44 1484 431941,+44 1484 431941,,False,new
c784,Colomendy Arms,"Village Road, Mold, CH7 5LL",35.4 mi,+44 1352 810217,+44 1352 810217,,False,new
c785,Seven Sins,"5-7, Mary Street, Lancaster, LA1 1UW",35.4 mi,+44 1524 931725,+44 1524 931725,,False,new
c786,Tora Ramen,"19, Dalton Square, Lancaster, LA1 1PL",35.4 mi,+44 1524 807113,+44 1524 807113,,False,new
c787,Tiam Tea,"56, Penny Street, Lancaster, LA1 1XF",35.4 mi,+44 1524 380441,+44 1524 380441,,False,new
c788,Becci's Kitchen,"89, St. Johns Road, Biddulph, Stoke-on-Trent, ST8 6LL",35.4 mi,+44 7342 958127,+447342958127,,True,new
c789,QFC,"3, Trinity Street, Huddersfield",35.4 mi,+44 1484 766180,+44 1484 766180,,False,new
c790,Mount Spice,"2, Church Street, Lancaster, LA1 1NP",35.5 mi,+44 1524 231444,+44 1524 231444,,False,new
c791,Costa,"Westbourne Road, Lancaster, LA1 5SJ",35.5 mi,+44 1524 844653,+44 1524 844653,,False,new
c792,Mama Mia!,"135, St Leonard's Gate, Lancaster, LA1 1NL",35.5 mi,+44 1524 542689,+44 1524 542689,,False,new
c793,Wright's,"11, King Street, Kidsgrove, ST7 1HW",35.5 mi,+44 1782 783602,+44 1782 783602,,False,new
c794,The Study Room,"30-32, Church Street, Lancaster, LA1 1LH",35.5 mi,+44 1524 64946,+44 1524 64946,,False,new
c795,Cafe 72,,35.5 mi,+44 7922520301,+447922520301,,True,new
c796,Olde England Fisheries,"93, New Street, Huddersfield, HD1 2TW",35.5 mi,+44 1484 424420,+44 1484 424420,,False,new
c797,Queen's Tavern,"15, Imperial Arcade, Huddersfield, HD1 2BR",35.5 mi,+44 1484 541036,+44 1484 541036,,False,new
c798,Joyous Feast,,35.5 mi,+44 1782 776933,+44 1782 776933,,False,new
c799,Napoli Pizzeria and Grill,"31, North Road, Lancaster, LA1 1NS",35.6 mi,+44 1524 848880,+44 1524 848880,,False,new
c800,Sharkey's,,35.6 mi,+44 1484 544128,+44 1484 544128,,False,new
c801,Thai Smile Huddersfield,,35.6 mi,+44 7582 907357,+447582907357,,True,new
c802,Field Lane Fisheries,"97, Highfield Road, Brighouse, HD6 3JA",35.6 mi,+44 1484 714981,+44 1484 714981,,False,new
c803,Ugarit,"7-9, Cross Church Street, Huddersfield, HD1 2PY",35.6 mi,+44 1484 517032,+44 1484 517032,,False,new
c804,Veppura,"Cross Church Street, Huddersfield, HD1 2PY",35.6 mi,+44 1484 450555,+44 1484 450555,,False,new
c805,Guzel,"22, Cross Church Street, Huddersfield, HD1 2PT",35.6 mi,+44 1484 917144,+44 1484 917144,,False,new
c806,Rosiyk Kitchen,"6, Cross Church Street, Huddersfield, HD1 2PT",35.6 mi,+44 1484 768500,+44 1484 768500,,False,new
c807,Pan Asia Streert Food,"4, Queen Street, Huddersfield",35.6 mi,+44 1484 544111,+44 1484 544111,,False,new
c808,Windmill Takeaway,"1, West Road, Lancaster, LA1 5PG",35.7 mi,+44 1524 942925,+44 1524 942925,,False,new
c809,Mother Hubbard's,,35.7 mi,+44 1484 943333,+44 1484 943333,,False,new
c810,The Swan,"40, High Street, Buxton, SK17 6HB",35.7 mi,+44 1298 23278,+44 1298 23278,,False,new
c811,The Three Mariners,"Bridge Lane, Lancaster, LA1 1EE",35.7 mi,+44 1524 388957,+44 1524 388957,,False,new
c812,Anisa's,"1, Whitehall Street, Halifax, HX3 8NB",35.9 mi,+44 1422 200888,+44 1422 200888,,False,new
c813,Hellifield Social Club,"Gisburn Road, Skipton, BD23 4HU",35.9 mi,+44 1729 850866,+44 1729 850866,,False,new
c814,The Golden Bamboo,"8, Church Street, Brighouse, HD6 3NF",35.9 mi,+44 1484 714242,+44 1484 714242,,False,new
c815,Sultan of Lancaster Experience,"Caton Road, Lancaster, LA1 3NY",36.0 mi,+44 1524 845721,+44 1524 845721,,False,new
c816,The Brown Horse,,36.0 mi,+44 1422 202112,+44 1422 202112,,False,new
c817,Baked,,36.0 mi,+44 1484 425454,+44 1484 425454,,False,new
c818,Bello Pizza,"6A, Huddersfield Road, Holmfirth, HD9 7JU",36.1 mi,+441484 688886,+441484 688886,,False,new
c819,Spice Fusion,"Sheffield Road, Holmfirth, HD9 7JT",36.1 mi,+44 1484 688661,+44 1484 688661,,False,new
c820,PNP,"Ryelands Road, Lancaster",36.2 mi,+44 1524 555 857,+44 1524 555 857,,False,new
c821,Eating Plus,"48, Owen Road, Lancaster, LA1 2BN",36.2 mi,+44 1524 844985,+44 1524 844985,,False,new
c822,Madina Take Away,"46A, Rastrick Common, Brighouse, HD6 3DR",36.2 mi,+44 1484 720375,+44 1484 720375,,False,new
c823,The Great Northern,,36.2 mi,+44 7854 739831,+447854739831,,True,new
c824,Kaye's Fish and Chip Shop,"104, Ingrow Lane, Keighley, BD22 7BU",36.2 mi,+44 1535 662842,+44 1535 662842,,False,new
c825,Crumbs Sandwich Shop,"20, Rastrick Common, Brighouse, HD6 3DR",36.3 mi,+44 7976 716638,+447976716638,,True,new
c826,Golden House,"18, Noel Road, Lancaster, LA1 2LZ",36.4 mi,+44 1524 69966,+44 1524 69966,,False,new
c827,Frankie's Farm Shop,"7, High Street, Dyserth, LL18 6AB",36.4 mi,+44 1745 270738,+44 1745 270738,,False,new
c828,Cafe Rio,"34, Gooder Lane, Brighouse, HD6 1HT",36.4 mi,+44 1484 718085,+44 1484 718085,,False,new
c829,The Golden Hind Fish and Chips,"1, Bridge Road, Brighouse, HD6 1EP",36.4 mi,+44 1484 715408,+44 1484 715408,,False,new
c830,Super Wok,"2, Rawling Street, Keighley, BD21 1AU",36.4 mi,+44 1535 606622,+44 1535 606622,,False,new
c831,Queen's Road Fisheries,"171, Queen's Road, Keighley, BD21 1AS",36.4 mi,+44 1535 669979,+44 1535 669979,,False,new
c832,The Bridge,"62, Briggate, Brighouse, HD6 1EF",36.5 mi,+44 1484 402220,+44 1484 402220,,False,new
c833,Turkish Delight,"51, Bethel Street, Brighouse, HD6 1JR",36.5 mi,+44 1484 722999,+44 1484 722999,,False,new
c834,No. 43 Coffee House,"43, Bethel Street, Brighouse, HD6 1JR",36.5 mi,+44 1484 717403,+44 1484 717403,,False,new
c835,Cristaz Cafe & Takeaway,"27A, Bethel Street, Brighouse, HD6 1JR",36.5 mi,+44 1484 401511,+44 1484 401511,,False,new
c836,Station Cafe,"9, Gooder Lane, Brighouse, HD6 1HF",36.5 mi,+44 1484 713701,+44 1484 713701,,False,new
c837,Green Chilli,,36.5 mi,+44 1782 784480,+44 1782 784480,,False,new
c838,Mr Chips,"50A, Long Lane, Huddersfield, HD5 9LB",36.5 mi,+44 1484 425811,+44 1484 425811,,False,new
c839,Langs Kitchen,,36.5 mi,+44 1535 600899,+44 1535 600899,,False,new
c840,Beech Avenue Brewery,"Unit 14, Rhosddu Industrial Estate, wrexham, LL11 4YL",36.6 mi,+44 7501 083402,+447501083402,,True,new
c841,Level Up,"3, Birds Royd Lane, Brighouse, HD6 1LQ",36.6 mi,+44 1484 767230,+44 1484 767230,,False,new
c842,Mr Pizza,"9, Bethel Street, Brighouse, HD6 1JR",36.6 mi,+44 1484 711364,+44 1484 711364,,False,new
c843,Golden Sea Chinese Restaurant,"Phoenix Street, Brighouse, HD6 1PD",36.7 mi,+44 1484 715554,+44 1484 715554,,False,new
c844,Miraj,"209-211, South Street, Keighley, BD21 1AG",36.7 mi,+44 15350606022,+44 15350606022,,False,new
c845,Alonsos,"99, Town End, Huddersfield, HD5 8RT",36.7 mi,+44 1484 512199,+44 1484 512199,,False,new
c846,Royd Cafe,"45, Birds Royd Lane, Brighouse, HD6 1NG",36.8 mi,+44 1484 720445,+44 1484 720445,,False,new
c847,Harpurs Plaice,"18A, Burlow Road, Buxton, SK17 9JA",36.8 mi,+44 1298 212 454,+44 1298 212 454,,False,new
c848,Eastern Taste,"4, Church Street, Keighley, BD21 5HS",36.9 mi,+44 1535 600355,+44 1535 600355,,False,new
c849,Coffee Love,"Low Street, Keighley, BD21 3PQ",37.0 mi,+44 1535 958087,+44 1535 958087,,False,new
c850,"The Dalesman Cafe, Tea Room and Sweet Emporium","54, High Street, Skipton, BD23 3LX",37.1 mi,+44 1756 749250,+44 1756 749250,,False,new
c851,Casa Pizza,"2a, Station Road, Bradford, BD14 6JA",37.1 mi,+44 1274 818186,+44 1274 818186,,False,new
c852,Sam's Sandwich Shop,"59B, Cavendish Street, Keighley, BD21 3RL",37.1 mi,+44 7946 550336,+447946550336,,True,new
c853,Café On The Square,"14, Cooke Street, Keighley, BD21 5NN",37.1 mi,+44 7878 993846,+447878993846,,True,new
c854,Fresh Bitez,"16, Cooke Street, Keighley, BD21 5NN",37.1 mi,+44 1535 606036,+44 1535 606036,,False,new
c855,Pizza Grill,"17, Lawkholme Crescent, Keighley, BD21 3NR",37.1 mi,+44 1535 611300,+44 1535 611300,,False,new
c856,Kingsley Fish Bar,,37.1 mi,+44 1978 357364,+44 1978 357364,,False,new
c857,The Cavendish,"88, Cavendish Street, Keighley, BD21 3DF",37.1 mi,+44 1535 681737,+44 1535 681737,,False,new
c858,Rooster's,,37.2 mi,+441535 608899,+441535 608899,,False,new
c859,White Cottage Tea Room,"5, West Street, Skipton, BD23 3RD",37.2 mi,+44 1756 748229,+44 1756 748229,,False,new
c860,Diamonds cafe,"6-9, Cavendish Street, Keighley, BD21 3RG",37.2 mi,+441535 289900,+441535 289900,,False,new
c861,New Spice House,"630A, Wakefield Road, Huddersfield, HD5 8PZ",37.3 mi,+44 1484 352333,+44 1484 352333,,False,new
c862,Subway,"Millennium Road, Skipton, BD23 2UB",37.3 mi,+44 1756 793116,+44 1756 793116,,False,new
c863,Four Seasons,"154, Lancaster Road, Morecambe, LA4 5QW",37.3 mi,+44 1524 414 333,+44 1524 414 333,,False,new
c864,Yang Sing,"61, Clarendon Road East, Morecambe, LA4 4HT",37.3 mi,+44 1524 416148,+44 1524 416148,,False,new
c865,The Lemon Tree,"29, Rhosddu Road, Wrexham, LL11 2LP",37.3 mi,+44 1978 261211,+44 1978 261211,,False,new
c866,New Dragon Town,"19, Albert Road, Morecambe, LA4 4HD",37.4 mi,+44 1524 418462,+44 1524 418462,,False,new
c867,Morecambe Tandoori,"47, Marine Road West, Morecambe, LA3 1BZ",37.4 mi,+44 1524 401644,+44 1524 401644,,False,new
c868,Pizza Time,"12, Albert Road, Morecambe, LA4 4HB",37.4 mi,+44 1524 831001,+44 1524 831001,,False,new
c869,Pizza Cottage,"7-9, Regent Road, Morecambe, LA3 1QG",37.4 mi,+44 1524 4 111 00,+44 1524 4 111 00,,False,new
c870,Café at Home Bargains,"Holt Street, Wrexham, LL13 8DA",37.4 mi,+44 1978313157,+44 1978313157,,False,new
c871,Lords Courtyard,"A65, Settle, BD24 9JY",37.5 mi,+44 1729 892900,+44 1729 892900,,False,new
c872,Kristina's Cafe,"56, Chester Street, Wrexham, LL13 8BA",37.5 mi,+44 1978312312,+44 1978312312,,False,new
c873,Heaven Coffee Shop,"30, Lord Street, Wrexham, LL11 1LR",37.5 mi,+44 7754141425,+447754141425,,True,new
c874,Cardamon Green,"24, Wakefield Road, Huddersfield, HD5 0AL",37.6 mi,+44 1484 422711,+44 1484 422711,,False,new
c875,Akhi's,,37.6 mi,+44 1274 499777,+44 1274 499777,,False,new
c876,Pizzeria Italia,"15, Queen Street, Morecambe, LA4 5EQ",37.7 mi,+44 1524 419400,+44 1524 419400,,False,new
c877,Rayman's,"26, Queen Street, Morecambe, LA4 5EG",37.7 mi,+44 1524 427878,+44 1524 427878,,False,new
c878,Rang Rasoii,"2, Brook Street, Wrexham, LL13 7LH",37.7 mi,+44 7777 760756,+447777760756,,True,new
c879,Keegans,"14a, Poulton Square, Morecambe, LA4 5PZ",37.7 mi,+44 1524 411473,+44 1524 411473,,False,new
c880,The Honey Tree,"291-294, Marine Road Central, Morecambe, LA4 5BY",37.8 mi,+44 1524 423860,+44 1524 423860,,False,new
c881,Tunstall Cafe,"159, High Street, ST6 5EA",37.8 mi,+44 1782 826836,+44 1782 826836,,False,new
c882,May 'n' Mar Laydeez,"62, Roundwell Street, ST6 5AN",37.8 mi,+44 1782 814404,+44 1782 814404,,False,new
c883,Deanies,"135, Irene Avenue, Stoke-on-Trent, ST6 7HE",37.8 mi,+44 1782 499050,+44 1782 499050,,False,new
c884,Stoke Dosa Hut,"133, Irene Avenue",37.8 mi,+44 7850 686971,+447850686971,,True,new
c885,The White Swan,"123, Penistone Road, Huddersfield, HD8 0RB",37.9 mi,+44 1484 602132,+44 1484 602132,,False,new
c886,The Craven Hotel,"Craven Street, Skipton, BD23 2AP",37.9 mi,+44 1756 792595,+44 1756 792595,,False,new
c887,The Railway,"10, Carleton Street, Skipton, BD23 2AJ",37.9 mi,+44 1756 793186,+44 1756 793186,,False,new
c888,The Watering Can Tea Room,,37.9 mi,+44 1274 496270,+44 1274 496270,,False,new
c889,Lemons,"24, Keighley Road, Skipton, BD23 2NS",38.0 mi,+44 1756 799994,+44 1756 799994,,False,new
c890,Chico's,"9, Sackville Street, Skipton, BD23 2PB",38.0 mi,+44 1756 799808,+44 1756 799808,,False,new
c891,Gulshan,"1, Rowland Street, Skipton, BD23 2DU",38.0 mi,+44 1756 700560,+44 1756 700560,,False,new
c892,Westmoreland Fisheries,"1, Westmoreland Street, Skipton, BD23 2DY",38.0 mi,+44 1756 794000,+44 1756 794000,,False,new
c893,Zaiqa,"27, Keighley Road, Skipton, BD23 2LX",38.0 mi,+44 1756 691674,+44 1756 691674,,False,new
c894,Super Wok,"231, Abbey Road South, Huddersfield, HD8 8AB",38.0 mi,+44 1484 609509,+44 1484 609509,,False,new
c895,The Fleece,"24, Keighley Road, Skipton, BD23 2NS",38.1 mi,+44 1756 792898,+44 1756 792898,,False,new
c896,Rehmans Cottage,"19, Keighley Road, Skipton, BD23 2LU",38.1 mi,+44 1756 700801,+44 1756 700801,,False,new
c897,Bizzie Lizzies Fish and Chips,"36, Swadford Street, Skipton, BD23 1QY",38.1 mi,+44 1756 701131,+44 1756 701131,,False,new
c898,The Boat House,"19, Coach Street, Skipton, BD23 1LH",38.1 mi,+44 1756 701660,+44 1756 701660,,False,new
c899,Mastabs,"11, Keighley Road, Skipton, BD23 2LP",38.1 mi,+44 1756 795697,+44 1756 795697,,False,new
c900,Skipton Working Men's Club,"Keighley Road, Skipton, BD23 2LU",38.1 mi,+44 1756 793424,+44 1756 793424,,False,new
c901,Swadford Cafe,"32, Swadford Street, Skipton, BD23 1RD",38.1 mi,+44 1756 798179,+44 1756 798179,,False,new
c902,Lepton Fisheries,"102, Wakefield Road, Huddersfield, HD8 0DL",38.1 mi,+44 7739 397903,+447739397903,,True,new
c903,The Coffee Mill,"9, Otley Street, Skipton, BD23 1DY",38.2 mi,+44 1756 797283,+44 1756 797283,,False,new
c904,Skipton Balti,"1b, Court Lane, Skipton, BD23 1DD",38.2 mi,+44 1756 793960,+44 1756 793960,,False,new
c905,The Woolly Sheep Inn,"38, Sheep Street, Skipton, BD23 1HY",38.2 mi,+44 1756 700966,+44 1756 700966,,False,new
